"userAddress","nftOwned"
"0xcfD26e0D567d189e601165feA85f338C0C78903f","minted"
"0x921600C0eC01957B3781b10baf26e76bAC93e54C","minted"
"0x7C61147B2610E5EB97a951194F5FF2f6Bc831030","minted"
"0x3d8472CE620F38e0f3fD8bEe714589B1fF6cc03a","minted"
"0x912DA8d22df29a37aaA4E70AcC78e17141E23714","minted"
"0x0B184f944AfC0924B6fF43f86ceE46525fEF7b98","minted"
"0x59E0f3686144dEC7fd54BF73438d201511ce6490","not_minted"
"0xbc13b690c6f8B3F90f5Bc5caCf91cEA5D6b46848","minted"
"0x4Acb278b375c9A373F20DD4F8Bfe91687C0C6410","minted"
"0xa31ACB89e44dcAAe598e354e41Ad8F38758238a1","minted"
"0x9357781c16fDcdB386866E1F8B55BbF29cc6a44A","minted"
"0x9986417d69BC99933E16620d536a5Abf1A2cD239","minted"
"0xBc8Dd4388fcDe3790D9F3fc079F4bb63e233e415","minted"
"0x96836E93eb24744Aed65a122AB99404B5E67Cc72","minted"
"0x669BD7CA8A4533825e5a5C19F4EcB5E55B5331E5","minted"
"0x3c97CdE8044c2b6Dd0da52e258112cF4fa08191C","minted"
"0x486B6444535707572886382a43b16B17209be75D","minted"
"0x6439a6DCb9369E90D091A7F787Aac5F35a17d572","minted"
"0x62ecf2aC92Be05fFf0d183695F17E1090F7EC5e0","minted"
"0x8d4d658A2474AdC428eB9B8c3561b9bB4e0B1C89","minted"
"0x5850Dd750725234fB8FDa292d406b53E1Be1852A","minted"
"0x4b4076AEC7C7BBeFCDeEeEbF4BfB796aFD20fAF5","minted"
"0x36f97962eF8786971dD9937B5973e506dFb57528","minted"
"0x85a208A78975DE6ce49FC3A26cB22b3f3876b5e6","minted"
"0x07606e7f5443Ba3e03E05464bCe234eb30f2c461","minted"
"0x3c0f63311B7a505A3796f4F005A81331d647C24e","minted"
"0xe3F69315fd1c2Df40442Ae76f461aABa162ABDf4","not_minted"
"0xC00F27E9E1FA920A0f9164036816284f48e639fe","minted"
"0xb4658eAF47a1af92e8d2e0CbB7e7ED408f9dF96F","minted"
"0x03a4E73239BdA43b5545f594ef984af76d811f0F","minted"
"0x41467332bcF91608557798bA7200426ed1E1bd1a","minted"
"0x1921fb71919b64D6BA85bA6C60b82C1Ffe5c5F50","minted"
"0x41b9073f1CF8C1f01392fc4Ab81B2caf3E107184","minted"
"0xee1fACf0CfD16792472D9E5832e7B14e37588aA0","minted"
"0x67D29b0a8247387a95bd1Ec47b86F97d7D098427","minted"
"0xE90958023DaC4a8DAB697b2217a04a638e76386C","minted"
"0xb650960c60a5AebA0a065b872F976B754e47147B","minted"
"0xa250bC6d9F1c7DE14A281D25957e1009D6a3D967","minted"
"0xb7A874cd0c63ebd637363AC99126E2ebC345D8fc","minted"
"0xEAf55e0253E83cbf296165703EfF94eb403621d0","minted"
"0xbebA80ece871273FB4F3F9dAbC9a5e954Ca62352","minted"
"0xC9aC8F4A9B2CC6dc98845f38f531a7CC8E66E4d8","minted"
"0x2b32A288b11a949F091eaECeEc50Abfd58Ae102A","minted"
"0x3acD8a193d9C64282baa46909728385Dbba73973","minted"
"0x5e13EFDcF6Ca8577CF95c92d2C640Dde928De8aa","minted"
"0x0223FCD80a1c879A30B4f8Bd56b8E963CdAdfEd5","minted"
"0xf30177e41706F625509300eBc89fdA04Cd23eF0e","minted"
"0x7383a294fFdCbc140896Ff3E2682C8EC65B380Ef","minted"
"0x5F679a7eAfc4F6CE4C0Bc0BD6Ce60235322437aA","minted"
"0xC5D0E566d35e0D8FCb775B2D649A9Af2D6CA4657","minted"
"0x12A9583510012FAB4692fCc81336Cec82Fa0514a","minted"
"0x234C371b3d56C249c91f75E58B4bc3e028eA37c8","minted"
"0xECAc8f7f5700F4e8912C121BB1039de99eB1045F","minted"
"0xa8DdDC35A82507a65Ee55f06279e5aa549e6817C","minted"
"0xE7d42a1Df4fa2136B72D5c418B4D5Fbe59535f06","minted"
"0xeC792D7611D6Dc2C91Bb8a69e516865D2056ed49","minted"
"0xA8dA0c1AB4867B556f1f9242A06198E3caB5c95b","minted"
"0x9fBD264729D17960f96dF549ebb5d94cE1f0C1b0","minted"
"0xF184c434A0ED233A55Fe8bF49E2e8727a2a43Ebc","minted"
"0xfFdBC55a0DF5060473E5D95493E6A5908Dc7E9c2","not_minted"
"0xf74a1E4904E52B174864D6beB2Deb9f52A00E66a","minted"
"0xc69F8e1281e33Abd3c72D0fB51E14467a051D9b7","minted"
"0x63Bd09EDe9356fb72A8C1DB5E76a2118214A743C","minted"
"0x281557Aa606C42AD6279EecF4b3708Fc9914833E","minted"
"0xD547042db2c97B8FbCd61Cad0Bf104c756f5a09a","not_minted"
"0xd8B5f91dc179749544D9Bf1b9894D55F9741A0BF","minted"
"0x679F360cDea00DDC17a60680f211d15a87342601","minted"
"0x5E3d0F42aAE084d495486884f1565E2949Cc9e8a","minted"
"0xaF07E8d8A4d939D7a025521e32F6A92DA8F7B7C9","minted"
"0x71b424EE75a839E3D20391E0A7c402f45dB6c2b4","minted"
"0x200e21524Db105dA0DaAE76FB8f7e13Cc2935975","minted"
"0x71AAa2077208C40f43E2f03DF5f691039cAa0F12","minted"
"0xB57C34Cd0A60C947ACD5c85E50e8159201ceA322","minted"
"0xE84391C80C15008f41c969dc62a84902E047E170","minted"
"0x2aC1d80FC1DEa656248d5cFcd902CD3B8e423985","minted"
"0xeB169fF6e52706Aa224d179A8F45EC93c971AB9c","minted"
"0xB927B0cEF683469d41919487B3453df4937127C0","minted"
"0x0B8581FaC79E1D690218968DB96F10849E3893B0","minted"
"0xf2196c7A4c43029c3E8Ff8CA7A201d0c3C96282F","minted"
"0x1Fd32B436D57f0bD34b4F684D758227Bd3b35D18","minted"
"0x51415fb8199E3a5Afa7F9760cdab61886b368f3f","minted"
"0x1607CFD2ee0eDF98E17C7e5cCB8446AF6Bd74e28","minted"
"0x141e50D025DEf1b3B5a8fee42ee709484A238C39","minted"
"0x959C2451E71242a953D656912A8f4dF82a9DA21C","minted"
"0xAFf2b9c28Ae3f505657e7c8a94FBB3F8C1fe2bAA","minted"
"0x368eA033cc45DCe97a054c6148F4602267fAA87D","minted"
"0x81A1F6476e474b1f7eBD96928bb201d60f43E738","minted"
"0x1bE1d154a4a90C4e6edC7F061d7e631b1D9c28b2","minted"
"0x01A9288b902D90AE9007119681423Ca725E2b724","minted"
"0xdDE777B8622f82ED5feA5C4fE035dceC294fA1fb","minted"
"0x2c213675f1404FC9172c60AaD1D0f3c220d83D1D","minted"
"0xC8e4281B7C1E5d32F0aDF618fEE83B39121fF471","minted"
"0x98BE733e040609Bd572b1f5Dc859908b883B799b","minted"
"0x71473fCA62fdCAd272527695547fd353398c53bE","not_minted"
"0x53d4ea5c1918f51D8a6b08B99e64B13f0Ad85292","minted"
"0x12391bd1250940f3890890C2C63E386A2b255de9","minted"
"0xcAf8621963D0a749A7C6846fe4b9FE3bc113fCEd","minted"
"0x5Cfa186e606799aF7c621F9020B404357dBe5fE5","minted"
"0x64CFF4D6D4fB9426E0E7C353CB738A9a670d2A57","minted"
"0xC7aeCab34B7e5b3DB4A7531396B2B73167c0990f","minted"
"0xECBb0e8c25b0aec60928Fc4257b6A464F82DE404","minted"
"0xED264189A3a3E6737EC337a14a6B2913D18b001C","minted"
"0x2CaeAef318fd2A56026bD5d51ef327Ed74f0a2B5","minted"
"0xf0cC272b2AaFE2099B150cEb573af2f078AbA0E4","minted"
"0xe580d6eEF2bf978889fD26c95a6e39A643b7eF7a","minted"
"0xa676cf465EcB9143e1C38717D9Aab479C27026A6","minted"
"0x762A0Aa2F2B9216bd8d0Dd942a6A8C7c50FE8334","minted"
"0xf18535b1Ba730E7aDf80Bd2418013A9b426Ac81E","minted"
"0x31843b7fF452Db1947d2C1A4971Ab91D33fdF803","minted"
"0xcCab296fAbE44B22a2DD077ba371dC689DF8b3A4","minted"
"0x776c8d236788715a3740Ab5AAFB501275e15da82","minted"
"0x5db02Bf490A97CBF2723b4783b03f0b0F92131C7","not_minted"
"0xB6c77D718d17a704089f96D04053a0A46E3447fb","minted"
"0x70B80Da8Cfa2D0Ae90c87c99b7484AbD7024bD2b","minted"
"0x6f189A73fb897f894b7DE352b701585e6D492403","minted"
"0xa50Ab58E54367A35cD24e96cF50BDc80945C8512","minted"
"0x178B5bc2127803786375448da2DFec88a7A27f9c","minted"
"0x2D75Cee9AE519246250e2b8704F69118DbF364a7","minted"
"0xE472404be87E2C817eAFC517a3DaE4DBC0614e48","minted"
"0x9832609d6b0dAF3CC0E480DcA35865cFD020967a","minted"
"0x9d6E279252e8E340704CF4Ab18ADEC3Ea579e916","minted"
"0x87f8f7b281a372d42BDDa3d133FBFd491879B0cE","minted"
"0x3bbE3527295420A53DfF0e93D8d84184651FA8A3","minted"
"0x5aEcf8692508B45EAD7989F2e2817AD121aAD45A","minted"
"0x584BC2918B8c1a208a7e9F15a985453D26A8CA10","minted"
"0xD438dE1d1972a4C1b24a7847EB725Eb348563028","minted"
"0x17C7542a1643CB8A3AC4fd0c0b35cc87C384bA5F","minted"
"0x34037ebDFC8e73fd7d962732a579746d2eD656B9","minted"
"0x585CAc8c77999505D2E7dfCF9587f041b6580c59","minted"
"0x89C78dffBc1e44f3e976334f19046710d18E05dD","minted"
"0x4eE0053aF408c388609de139CafED2C1cc35c695","minted"
"0xCFa41AA37837e25C3FD974248886aE737795e847","minted"
"0x5958D0dc16Eafee3f4fdf0FCbc9e8c7C0397118A","minted"
"0x8cFC9960338758f7168861153f6259cf3dC9858b","minted"
"0x843D2B086e499Dd46e674A67b35b4c87a6Cdf0D8","minted"
"0xAeb577d398D80B5C98f4Ae4A279D3ac04D6D5D95","minted"
"0xdEfb89d6B7B3750052F5aD68c99686AF24DB3C72","minted"
"0x5C6b82d3f079f1F164d74C6FACb1857ffE1cEDF5","minted"
"0xf634ab2e10606A559efe9815E1F4f98197DA51ed","not_minted"
"0xE8e88ef66e0642103b59237aDEa8B043Ca3E8284","minted"
"0x1c979A133a141C8147f8ff715d3aDeDc54112fC2","minted"
"0x57a594A026304088C273D3924b69C6493800c9a6","minted"
"0x601c730C8B8f283352C4e817AC3F837F8DE7727e","minted"
"0x5650d560C4e4e3cEdD545d3679f350Ad47D03Fa4","minted"
"0x30Da8C5F442ECfa48087D610e8C837EDb9a990F8","not_minted"
"0x9b7f90751c1E6C03b13186759DBE71dDb2032996","minted"
"0xb7e49025a1b0C72417DEE821A5699A1B2170Fffa","minted"
"0x9a896549f4B0B02fA2e4e58ea790A9AAFb8011d4","minted"
"0x8039d2f7C21D28632b8Ec7Ae7cf2C5A66f51861F","minted"
"0x648B1A434d566003f3D13Aa22A4c72F2eeE8C7aE","minted"
"0xE5f8C206F8763d618Af1e1970E08280847a29c9d","minted"
"0x3313b440F1EcdDC7Bc28173143a70971145c1bB2","minted"
"0xC2eA2Ab0de5a6a58A93703Ac2529a7fBd8162Bd9","minted"
"0xd66cc552Fc2b31cE822Ef760B8f4C449C55489c7","minted"
"0xBe0401127db83Bc1E1639E0EBe3df0a30DFDae67","minted"
"0xAD2Bab45E729e6f0418c9434ffC8e980b5E1AcE4","minted"
"0x7EB3a985FEbD6a970B3C2CdB5Aa079f60aA502cE","minted"
"0x4318611fE953CBD971fF6e2C3aEF83BB77fdCb26","minted"
"0xf8Dc73933261fECCa6efFb0AdBC575A7b871371D","minted"
"0x1C7D9Cb24Ed6108aF61949935A504f26dDb6aE31","minted"
"0xd5B307b9c702CE662ecdA61Aa06D6843D91D0e89","minted"
"0x68b849C6734537735C69458d4a28751530214e6e","minted"
"0xc29e5a874554D5EDBF32B386aA8699485605598D","minted"
"0x49fC41Bc9d90191AD00A7636Aad6D7CdC72846b3","minted"
"0x40af3587eDcC0595596897c9432381d548B203c3","minted"
"0x93B47C9555751CD135F64C5a2f705b986a7f7824","minted"
"0xa6Fc415e0515e904a8AD41FCAe54Cc70De801988","not_minted"
"0x56CccBEbc675fC5139F1f8Aa832Fe1a25Af61B4d","minted"
"0x0fCE5d938EF7EbD0cE0306406ebB40668014693a","minted"
"0x758FDC0B308360659c88Bfc347d06A3dd5d2C94f","minted"
"0x97CbEdbfb8664F08868b8Dc50Ec73fa0B4405678","minted"
"0x096709aD90400BB476F80A0930d70E1606717DB4","minted"
"0x2E576EA45C24a44D34F6d66e2b7DC1865E1D4280","minted"
"0x902C2482E2179A3a99D7766763f538444Ad93003","minted"
"0x79dFB93abd9458cb723933Fb41bd8c492EaEEebc","minted"
"0xF37adFe91e85FbC51ECEd1e22bC04086c1761Cdd","minted"
"0x5C81bDEd69c04f42494944aeE2B65aD52cf47e66","minted"
"0x559817E80b15e6FF2c7bdc62692E2C49CCB43038","minted"
"0xFD1F7C4Fcb0960ac9843CE5Ed56dc9B133D56B00","minted"
"0x9fC206c32B028c71ce9eFED1492394D777D52CD6","not_minted"
"0xEF08640395dF80EC774CD6D5C5514412118a502a","minted"
"0x8d5Ab9873c0cc24206D2d1B4C082277F4503d553","minted"
"0xE9b8B5E54805D3e33D6e0392D090706083e47725","minted"
"0xD75ebd15df9495736513C844aC0F3e2394652715","minted"
"0x1E218F4bABcE0dBF0e4eC2C840B179A5f488A3D7","minted"
"0xafec04abC66C2569f305309e040f63c0B9460896","minted"
"0x9AA4c9CfAe2B962F4D85bFFF541718123775E5b2","minted"
"0x3588B23F978a222933bc92fd8cC19935bB9517Ee","minted"
"0xdCbf30AEE967b550D7a5f0203097d531d043C360","not_minted"
"0x242Cd6F3DB602E9Fbd055370a4aE2b8B2D92b1e8","minted"
"0x98B89E661b6716EdF4803EBAaEDEb4dc72a26247","minted"
"0x0A4164664eb361a4CCaB865294062a4a33f10aAA","minted"
"0x3534c8C7b99Bf7CF6EE178242FD9619ECdde84F0","minted"
"0xD19dCf45f14bEB0cDFEDEcF7c33687DE52515710","minted"
"0x99d7ef9aeec56763f01A963Bab2bc62F53d8B97f","minted"
"0x299e60B265aBFeed9DE7D96CDeA7225d1B4128E5","minted"
"0x8771a06fc8a1438f68F82Bb6862bC9e4D3187B05","minted"
"0x66016FBf4C99710e54E4c0ee9F3187615183d119","minted"
"0x93bc7Bc57E44953BE8674A3a256C4959e944044D","minted"
"0xe6782a985D95cF3c8018D5308a229F379D0988D6","minted"
"0x999b98242f5384E225a02aFceBb5Cfc817559e65","minted"
"0xF690754e8daE4eeB4D49E46d27E813AF148f2Ece","minted"
"0x1babe60248878987884A6712eA5F99942dda03b5","minted"
"0x615De38a01F987aD7505bC41EC885A0e7BD702b3","minted"
"0x42C57A431a6D952210F3e0D2b3C6084160C150d4","minted"
"0x0772315830C901C403086E63F0cC71555193BeCE","minted"
"0x6B84f82cB669A20F33448609468D05F8b4683e00","minted"
"0xc2aa9570A32f342fa6f24a26172f685462893d84","minted"
"0x83b71A808c7459AD38A797c7EffA90aA078d24Fb","minted"
"0xc1e51524ac59051eb89b6B15e2dF59bE3c7Fb01F","minted"
"0xb8f2065579a85FA3FD8Fb4c75Cd6ab04F414FeB4","minted"
"0x99B9600B62F109C9b2a34184E3859C557D507C04","minted"
"0x61a7a130A01f949275D81573918003d5105A74C2","minted"
"0x8Ee18844b6a48204BE59b7043c92704abd66bD4b","minted"
"0x2C0882F12e67B95B386BE0dCefD131e223eEe386","minted"
"0x9acf2D53d8644a6B84399A4a46f5f83ac4A8b520","minted"
"0x8960158102298F7284DFD759e7747e9aa40f3A8d","minted"
"0xeF2Bd37eAc146563a89aD734493d5838d5D58458","minted"
"0x6a1D660c90bAD1622eC03C70D005Fd95e0f28639","minted"
"0x8A7FCf565a5DcB72fFDcdb02Eee9c8af683BfB7f","minted"
"0x9753564d718d65fB3461DD82eBAFc1Cb4cF6A266","minted"
"0x41CcFDAa1c4d9ED8cE86935D4eb2Dc3FA63Fc6f3","minted"
"0xFFeb3E3a37FaC86fdA878885C13aF180664e8053","minted"
"0x2824CdcA701495356B955aFa4C4aaCdEe873Ea06","minted"
"0xF7002C127848A9E2AA004De44a0024f69cFA0520","minted"
"0xC97aFCa2b5Ad9dE2c4643F23B928C890958356A8","minted"
"0x2b979e0271302Fc68943B1c2518f507D68fe64c5","minted"
"0xbd427004534C57192d15F7782CB7e26a5610a602","minted"
"0x394E7C4498056c47cF87aF61B3299887cCc1F34d","minted"
"0x876677A5E47c6E5b2a3232297827eB83BB366bf3","not_minted"
"0xFf9622a41d37760e390e577A581A13d1D7cD2EC7","minted"
"0x2014b969736aC236eb0945298ddC2c690cB121e5","not_minted"
"0x0f6C199B1470c5D80Fb7Aa758EfbD305188054CC","minted"
"0x8f52C9e90Ea6675f1C9c5d08086B4718caA5c3A4","minted"
"0x91A53FC3D35416Ae6b8B45a6388B6822C97c2E0C","minted"
"0x747786E53f4595c1cE5e043063A38F18f8F553C9","minted"
"0xA7a1B3018Eb9BeA2b58423B9aaaEc3AC77Acd09d","minted"
"0x5d10b8122B330Ef4e8b3aC54973499a98Bf00c96","minted"
"0x95491f750626Aa7Dd227211BB6788487ef5bEe98","minted"
"0xa1f50DF172B5cAa5B272B5E6d1A91D5510adaCDA","minted"
"0x74323C9c8140C95EF87DF3F71A2A3B4AaD2611a8","minted"
"0xD208A526632C4E1cc0792044C462fBa26Db7FAb3","minted"
"0x133726739ab52A6c0f77a4de1a8C3DC99E00Ffd2","minted"
"0x5B509940CeFE446F450f9FA6ba4C073b919afd87","minted"
"0xF4d5280ad27c6cE2049660bD36AD854F8f5C296B","not_minted"
"0xA49637d0284Ba17aD3E40f3873c10f479D1926E3","minted"
"0xA3eE0C3e3153EACD16F337Cce44116cB9f0594C5","minted"
"0xD97C481b8e822aC4b5dC83c51EB62b533A241c1D","minted"
"0xBce663f6Fd8EFAC445affbaAbc5AA0eec791de2C","minted"
"0x6113ceDaf365De44089317f4530e3538aABE0bf6","minted"
"0xF954437347B718B86DccE590E0FB62852017a0EC","minted"
"0xD90FbE53898a173F01268515674AbbCa0a58354e","minted"
"0x9Ac8A116e75b3C81aEb13cCBB46E7c5FCF37A31D","minted"
"0xc80eB85A8eBE5a1372a885C8b419d822379Ecd0B","minted"
"0x53Aa1aA2C3c5C988459e434F09b46Cbab9D232D2","not_minted"
"0xE26aac31bb336f0017dED515094d772b51A55e8E","minted"
"0xE816FEC5c599158a97d3211762229d5d0D252aE8","minted"
"0x421e188F8e162766b3e54F166BbC6F3817d7670F","minted"
"0xFBE966E674f12a77Cb4b4cB5C94D7160Be2f065F","minted"
"0xfFb6DCC4657a89c9ba61cCBdaF36c34d52e19361","minted"
"0x6d4b898ba138Ac0Bd12621c1B358Ce8Cb3E7042A","minted"
"0xAe4Ed60380FF46954B6ADef84b8b1fEC8e3600d0","minted"
"0xEF5a85f3F4A1C649e7B76976520C7F7902917EF2","minted"
"0x34Bb3f598dDc0d111305F61F344e0FB31C9604da","minted"
"0xC815eA323d587c8709b34a1b3D414e16ADfe3041","minted"
"0x8692c4902b23cA5960c21Cd592d2C29f58A45819","minted"
"0xB2df0405a5E8e6b9156a98721edA8f21D7ff7282","minted"
"0x978121780953C582A176039348C05620F891Ba54","minted"
"0xF1398eb94F920F906B64052A81b6d45E22954800","minted"
"0x500C8F387499e49C3d17031FeaD5116610Df1D15","minted"
"0x3CB4198D7D8def2315c1eaA7D272B72B23641616","minted"
"0x76e517DfBea1F6053940029E242B088eD2E760c8","minted"
"0xf4d3a49566B82F3360b863fcc08f14E9622158ca","minted"
"0xe9aaE1E8Fdc12fe1c85FEA418F6bc40851093dFb","minted"
"0x75e6987aBe30CC253C0143416C90c2Cf5a70F30a","minted"
"0xE647328Db6b1822e0F2E63b2dA86F7631ecDB596","minted"
"0xd333E9F6A6d5437d4176cFA2505761Dfc62C7877","minted"
"0x763E84d87fB422fdc95E346750a210c41D8f3F0f","minted"
"0xB31D942da62a0c9AE053F0f2295F34d7d8c8554B","minted"
"0x316bD2a11Fb2aA262C4C809b906642AB4433B118","minted"
"0x6a3FEdD8F75F4948265F1a45626FAE79d1137dBE","minted"
"0x4FAf0881a52C38A2Fef00C0313e7918D21FC12b4","minted"
"0x58a1A43EbBaec65fd3766220b1865F98dE2dd6E9","minted"
"0x892b89A696458C3bd8252355D17b8B98E69AF685","minted"
"0x41B383b506281C1f4C76D7a55f3544758e092299","minted"
"0x8aB3bbe6095fA9D955Ef3c148BfDb0e9cdfa4037","minted"
"0x3B3a4E8728E9251aAAddeD05FF57015E924E4917","minted"
"0xf66322c14Af0000994B28937301BCFeE7c0b63c8","minted"
"0x419388321171EdaAb679daa99113Fc55EFa4F6D9","minted"
"0x3aDbDbf914Ec68c4B216d8d6A302C272ed22587b","minted"
"0x0EE2045A45D76959498f690fB073cfa6BF4A112C","minted"
"0xa49e549273c46aABa7E9b472B9AC2dfDC88F8378","minted"
"0x546327327690237a911d26c76B3dBdC83B57833d","minted"
"0x82D8D4C46B60fEd2633b4bd7773aE50962D50734","minted"
"0x17e6bB21C0fdA1b974D9dd05565c23D26Db58dF3","minted"
"0x5422B94B7778Cc3B7e760c6C1aB8F033f9EcEfBd","minted"
"0x008c4e388c4D8159Df545Bf8fb53DFAEa133999A","minted"
"0x94dBac0A738c4FdffEBA0afBefb41Bf5F66A86F0","minted"
"0xC364e8A4fC3EA7D0c9E89CD06347324a06b2FD87","minted"
"0x232054b65Bd9B617afEE4eF35aae69B481258830","minted"
"0x549c2F9ea5695a135DA024c0cBFD223B58927b7F","minted"
"0x37D7C46CB289e5c63D0dAc30EE1F5623fA58a236","minted"
"0x103ed903c8D0E77abC6B8CA6B73Ef064196aD849","minted"
"0x7686B388933B820E28bf40D024935f1C369C998A","minted"
"0xD8E73A51D5d174B48e3fEfD6a32d25b5bf97d274","minted"
"0x00f3D6F86682cF10667fA7F870798F0d6f390bAE","minted"
"0xFEcf6e3B76cB3793b786b9544651b5e9C7b31fa9","minted"
"0xf10b344AEEeD318118dD4773f224AF275d288D74","minted"
"0xeaD1aacea68F38835c3A328BD7c01d7eb2300E1d","minted"
"0x4c500B40265231B620B6CB441BceFb54aB4e2A16","not_minted"
"0x705fcBdCeECAc0908cda4C9831310Eba40374968","minted"
"0x3C467302c06b204198f27875c94982382D7d9831","minted"
"0xb79D069B614A8f47109fd60967c863b456511db2","minted"
"0x5877dA4dC6D63c9ffd06890401d1C7A7DA2b7fb5","minted"
"0x9005737E2A6fF12B50FdB72176F2af98E85D4fa0","minted"
"0xeF59b45726A6EDfD01520e4f3981DAeCB51db687","minted"
"0x4010379DCDE878aEBc4606B2e9a9B3049F874951","minted"
"0x16D86C7F29F9e23DE731c6B573cea1B7cd975D2c","minted"
"0x39FFe4e1306Bb9459c3e70F477E129B1b680a961","minted"
"0x97797e30260B10398e5C7ADE15AB46F325bc99dD","minted"
"0x03E6Cc79Ace8E7A05bfA0a085eA974c30BD9e6d2","minted"
"0x4CD3eA7188dB192eb111659AA382792badB19981","minted"
"0x8E7A60fE2EAc307Ab5EB43909E19c87600202a0f","minted"
"0x69e75085392711D7f7a6Bfa143FA6382ef6ee784","minted"
"0xB8E2620BBb039ab7578B995B94Fa32cdEFc04013","minted"
"0x4342Ed26b4a78Ae76f22d4A4C63CbAE898E6b035","minted"
"0xbdEcBA011D878bCd6DF70c3b7B8B95f303d36773","minted"
"0x0A43127f2BcB931386C787faA89A497Ac21e1351","minted"
"0x3FBa4055315EB765e7cb856c48ce3b7DE991C970","minted"
"0xcd26ED12Da0BE3aBf7DEBb53F1326dBc16e7e4e4","minted"
"0xCf69fFBa0ea3ea42793475f4A31EC0eBB4A7C2D9","minted"
"0xd52be0190166523e8227CcD8b8464371c36d6059","minted"
"0x75Be5Bef9B4eC33A7a12cc8224CFc69546CC715E","minted"
"0x38191eAd52Ea43c8313997a8F21E1bFb9B546104","minted"
"0xa50697c5D702831a20841Db061603ae91AFE1287","minted"
"0xE7dFD143C323bD5AeDE4F932f3A299e771ff6B6E","minted"
"0xB268D83d4A7e7E27B63FABDbC11aa0BDC77CFF4a","minted"
"0x7F9bf8C55a45AE73A07e3AA9917B87a6EEE8DC78","minted"
"0x4DD1EE458ce7060fc41a1b9E97B4961E2Ea239ec","minted"
"0x767a921Dc19ff1fBB343AE4fB8c70fc78a83e5a3","minted"
"0x960F5f9deb2F5693b33f1F176Da1c7eC6d34A24d","minted"
"0x2d5e7c95845808d6DAF39ABb9dD42153d1C4EAf9","minted"
"0x23aEf07C6f0e9D5b6922c3797f449405bA2FF9d8","minted"
"0xce1A562b07313ed2A942AC1931c93eE414F06eFB","minted"
"0xfd9316ED7D369BbE032d611d28dfe3736b2F3638","minted"
"0xFA09b8f9F2a40A15caAA6Ab9B4EFE65AeF685DeB","minted"
"0xa9DCab2Ca47198696be73B890AB1c53BE155ccd9","minted"
"0xE257935013086cEe1027AF73a34Ef84c8758E411","minted"
"0x02d87635163115c0F81f9d3dA54FAF9F15BEB682","minted"
"0xfFDC483A1DAb086A678f1ca21954DB4794415A79","minted"
"0x338Ce395d7d44b5A24ad487976692cd21D3ccB27","minted"
"0x1aC91110Bb6742bCb545692880822037a3cF63fF","minted"
"0xb0db437cBF1417B1C92F69dd27cdf6A8Bb92f004","minted"
"0x7C8F8Bbc970Cc3E9B90d6BeA6642AB91362eA87d","minted"
"0xa398f2E9e78085530E051731d0ecc9A0a8Bb6DCC","minted"
"0xFdE49E4dFf6D4A052e199dbaE12d55B8FC2f8e82","minted"
"0x83e403dD9d261a4eE28Af6FbAe02104B4b4d4e8F","minted"
"0xaD135cB582E3FA3CBc9571B79211Ba04Fe9EfFE3","minted"
"0x3ae108c9b2ADB81B335256259920b75b62Cd155b","minted"
"0x083110A46F0788c4bAfA5e6F4BeA0cE1d553e65C","minted"
"0xdFA1E784adA6065B05711E1932EdC3D8eCa1d67b","minted"
"0x3a30dc4E4B559981ff924a3e571A3aD27D05DaB5","minted"
"0xB0e3717B6041cB91132675fc3925a62670a54d1f","not_minted"
"0x169c962a47a426F6b9D80EE1c5f7E692301c8143","minted"
"0xc0448A77b9A344652332DF0f22E1826DaD496EAE","minted"
"0x4238C45234F9F1EBfA9C8AcE39cCf676081ad75E","minted"
"0xafBF0c4AC18F0980eD63bE045Ca6665081843DA5","minted"
"0xDA2816132bE45a9CA043854f378B9b98342052A0","minted"
"0x4DC5cFA0067e1d788a6B8A3d6E3fb0cAfd03606A","minted"
"0xfAE7Ad46dfd80991D211a78D0D055866CFD3D1c9","minted"
"0x2B975b43BD2D1781f785f25756B73Eb145cfCFA3","minted"
"0x5ae4cd7322fB3E522E59e7C7Bbff3C144A4F0483","minted"
"0xD4329b606EB05280d19cA133ACab73245C53DC6B","minted"
"0x4Fdc9b32d0D58acFD86f6368011b24a7aF98c850","minted"
"0xa700C618Ea48583629fC7ACEff23EBD151AeC9c8","minted"
"0x23Ced1224F70887dc0A76DC1a391ed03B8E50837","minted"
"0xCe62d23B26B315e4d53896B3426D159509E1b234","minted"
"0xa089B9319349ae80301323f1f3764c80A4110970","minted"
"0xB141f8c42eCe4c89e2eAe41a67EDB0aBaDbACEC9","minted"
"0x8daC9c96561E1659834fF20dca0367c1De6e26a5","minted"
"0x65a21a021C2b081984037F2309B4CD39Fe0139Ab","minted"
"0xFE58B6055f7859cA69F0adEfe049EB5Ec32ED345","minted"
"0x0A0677AD6e047D3B78657Ea626dE928f142C5116","minted"
"0x0152d4E346aAe74246298E4988E5328cea5dbC71","minted"
"0x09BF8318AD0ECf3Ea774BC4dd946b2b4D57E0557","minted"
"0x970070d29A7609a380c5fb93838baBdE51F08de6","minted"
"0x6f6245A4d56199C4ba68F7f0bbdec5e328219F66","minted"
"0x5Ff3A3da6d6e94c0ec6Bb5009fc1149409b07B66","minted"
"0x0005f6Cf0f0D619DB26f3a5c2F0A3336Dd91D28D","minted"
"0x7Fa327b81C80B8b1a7C85bc972beFA88046c4bA6","minted"
